Release,Resource,buggyness
1.3.2,lang/java/avro/src/main/java/org/apache/avro/path/TracingAvroTypeException.java,no
1.3.2,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroReducer.java,no
1.3.2,lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.java,no
1.3.2,lang/java/trevni/core/src/main/java/org/apache/trevni/ColumnMetaData.java,no
1.3.2,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherKeySerialization.java,no
1.3.2,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopMapper.java,no
1.3.2,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroJob.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/ValidateCanBeRead.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/file/SnappyCodec.java,no
1.3.2,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/mapreduce/AvroTrevniKeyInputFormat.java,no
1.3.2,lang/java/trevni/core/src/main/java/org/apache/trevni/DeflateCodec.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/path/PathTracingException.java,no
1.3.2,lang/java/grpc/src/main/java/org/apache/avro/grpc/AvroInputStream.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/io/ValidatingDecoder.java,no
1.3.2,lang/java/tools/src/main/java/org/apache/avro/tool/RpcProtocolTool.java,no
1.3.2,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileGetMetaTool.java,yes
1.3.2,lang/java/avro/src/main/java/org/apache/avro/message/MessageEncoder.java,no
1.3.2,lang/java/tools/src/main/java/org/apache/avro/tool/IdlToSchemataTool.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/io/BinaryData.java,no
1.3.2,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroUtf8InputFormat.java,no
1.3.2,lang/java/tools/src/main/java/org/apache/avro/tool/InduceSchemaTool.java,no
1.3.2,lang/java/trevni/core/src/main/java/org/apache/trevni/OutputBuffer.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/file/SyncableFileOutputStream.java,no
1.3.2,lang/java/trevni/core/src/main/java/org/apache/trevni/Codec.java,no
1.3.2,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroRecordReader.java,no
1.3.2,lang/java/ipc-jetty/src/main/java/org/apache/avro/ipc/jetty/StaticServlet.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/specific/ExternalizableInput.java,no
1.3.2,lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.java,no
1.3.2,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java,no
1.3.2,lang/java/grpc/src/main/java/org/apache/avro/grpc/AvroGrpcClient.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/util/internal/Accessor.java,no
1.3.2,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroSequenceFileOutputFormat.java,no
1.3.2,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/IDLProtocolMojo.java,no
1.3.2,lang/java/trevni/core/src/main/java/org/apache/trevni/Crc32Checksum.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/path/package-info.java,no
1.3.2,lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.java,no
1.3.2,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherInputFormat.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/SchemaValidatorBuilder.java,no
1.3.2,lang/java/trevni/core/src/main/java/org/apache/trevni/ColumnOutputBuffer.java,no
1.3.2,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/mapreduce/AvroTrevniKeyValueInputFormat.java,no
1.3.2,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Histogram.java,no
1.3.2,lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketServer.java,no
1.3.2,lang/java/android/src/main/java/org/apache/avro/util/internal/ThreadLocalWithInitial.java,no
1.3.2,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/mapreduce/AvroTrevniKeyValueRecordReader.java,no
1.3.2,lang/java/ipc/src/main/java/org/apache/avro/ipc/ResponderServlet.java,no
1.3.2,lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketTransceiver.java,no
1.3.2,lang/java/trevni/core/src/main/java/org/apache/trevni/InputFile.java,no
1.3.2,lang/java/protobuf/src/main/java/org/apache/avro/protobuf/ProtobufData.java,no
1.3.2,lang/java/compiler/src/main/java/org/apache/avro/compiler/schema/Schemas.java,no
1.3.2,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroKeyOutputFormat.java,no
1.3.2,lang/java/mapred/src/main/java/org/apache/avro/hadoop/util/AvroCharSequenceComparator.java,no
1.3.2,lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileReader.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/io/ParsingEncoder.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/message/SchemaStore.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/SchemaValidator.java,no
1.3.2,lang/java/tools/src/main/java/org/apache/avro/tool/BinaryFragmentToJsonTool.java,yes
1.3.2,lang/java/avro/src/main/java/org/apache/avro/specific/FixedSize.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/reflect/AvroDoc.java,no
1.3.2,lang/java/tools/src/main/java/org/apache/avro/tool/IdlTool.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/file/ZstandardCodec.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/reflect/AvroName.java,no
1.3.2,lang/java/mapred/src/main/java/org/apache/avro/hadoop/io/AvroKeyComparator.java,no
1.3.2,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileReadTool.java,yes
1.3.2,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopReducerBase.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/file/SeekableByteArrayInput.java,no
1.3.2,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroAsTextInputFormat.java,no
1.3.2,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroInputFormat.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/io/Decoder.java,no
1.3.2,lang/java/archetypes/avro-service-archetype/src/main/resources/archetype-resources/src/main/java/transport/SimpleOrderServiceEndpoint.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/generic/GenericRecordBuilder.java,no
1.3.2,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroKeyRecordReader.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.java,no
1.3.2,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroJob.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/SchemaBuilder.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/reflect/ArrayAccessor.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificExceptionBase.java,no
1.3.2,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/mapreduce/AvroTrevniKeyValueRecordWriter.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferInputStream.java,no
1.3.2,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/AvroColumnator.java,no
1.3.2,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherData.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/message/BadHeaderException.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/file/Codec.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/reflect/AvroSchema.java,no
1.3.2,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroValue.java,no
1.3.2,lang/java/tools/src/main/java/org/apache/avro/tool/TrevniMetadataTool.java,no
1.3.2,lang/java/mapred/src/main/java/org/apache/avro/mapred/TaggedInputSplit.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/SchemaCompatibility.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumWriter.java,no
1.3.2,lang/java/tools/src/main/java/org/apache/avro/tool/TrevniCreateRandomTool.java,no
1.3.2,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherOutputFormat.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/UnknownAvroCodecException.java,no
1.3.2,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroMultipleOutputs.java,no
1.3.2,lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectRequestor.java,no
1.3.2,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Stopwatch.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/io/parsing/SkipParser.java,no
1.3.2,lang/java/trevni/core/src/main/java/org/apache/trevni/ColumnValues.java,no
1.3.2,lang/java/tools/src/main/java/org/apache/avro/tool/ConcatTool.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/data/Json.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/file/DataFileWriter.java,no
1.3.2,lang/java/ipc/src/main/java/org/apache/avro/ipc/DatagramTransceiver.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/file/XZCodec.java,no
1.3.2,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroKeyInputFormat.java,no
1.3.2,lang/java/mapred/src/main/java/org/apache/avro/hadoop/io/AvroKeyValue.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/util/NonCopyingByteArrayOutputStream.java,no
1.3.2,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroKeyValueRecordWriter.java,no
1.3.2,lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificRequestor.java,no
1.3.2,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroSerialization.java,no
1.3.2,lang/java/tools/src/main/java/org/apache/avro/tool/RpcReceiveTool.java,no
1.3.2,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherKeyComparator.java,no
1.3.2,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetheredProcess.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/Conversion.java,no
1.3.2,lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/Conversions.java,no
1.3.2,lang/java/compiler/src/main/java/org/apache/avro/compiler/schema/SchemaVisitorAction.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/message/MissingSchemaException.java,no
1.3.2,lang/java/tools/src/main/java/org/apache/avro/tool/Util.java,yes
1.3.2,lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificResponder.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/generic/GenericFixed.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/ValidateCanRead.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/reflect/AvroMeta.java,no
1.3.2,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/mapreduce/AvroTrevniRecordReaderBase.java,no
1.3.2,lang/java/grpc/src/main/java/org/apache/avro/grpc/AvroGrpcUtils.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/io/ResolvingDecoder.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/message/BinaryMessageEncoder.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/path/ArrayPositionPredicate.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/util/MapUtil.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/LogicalTypes.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumReader.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecordBase.java,no
1.3.2,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/FloatHistogram.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/path/PathPredicate.java,no
1.3.2,lang/java/ipc/src/main/java/org/apache/avro/ipc/DatagramServer.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/path/TracingNullPointException.java,no
1.3.2,lang/java/avro/src/main/java/org/apache/avro/reflect/AvroEncode.java,no
1.3.3,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/HadoopInput.java,no
1.3.3,lang/java/avro/src/main/java/org/apache/avro/file/BZip2Codec.java,no
1.3.3,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopReducer.java,no
1.3.3,lang/java/trevni/core/src/main/java/org/apache/trevni/ColumnFileWriter.java,no
1.3.3,lang/java/archetypes/avro-service-archetype/src/main/resources/archetype-resources/src/main/java/service/SimpleOrderService.java,no
1.3.3,lang/java/avro/src/main/java/org/apache/avro/reflect/AvroIgnore.java,no
1.3.3,lang/java/tools/src/main/java/org/apache/avro/tool/TrevniUtil.java,no
1.3.3,doc/examples/mr-example/src/main/java/example/AvroWordCount.java,no
1.3.3,lang/java/ipc/src/main/java/org/apache/avro/ipc/Callback.java,no
1.3.3,lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpTransceiver.java,no
1.3.3,lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.java,no
1.3.3,lang/java/ipc-netty/src/main/java/org/apache/avro/ipc/netty/NettyServer.java,no
1.3.3,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/AbstractAvroMojo.java,no
1.3.3,lang/java/trevni/core/src/main/java/org/apache/trevni/SnappyCodec.java,no
1.3.3,lang/java/avro/src/main/java/org/apache/avro/Resolver.java,no
1.3.3,lang/java/avro/src/main/java/org/apache/avro/util/WeakIdentityHashMap.java,no
1.3.3,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/ProtocolTask.java,no
1.3.3,doc/examples/java-example/src/main/java/example/SpecificMain.java,no
1.3.3,lang/java/avro/src/main/java/org/apache/avro/file/SeekableInput.java,no
1.3.3,lang/java/avro/src/main/java/org/apache/avro/generic/GenericEnumSymbol.java,no
1.3.3,lang/java/avro/src/main/java/org/apache/avro/data/RecordBuilderBase.java,no
1.3.3,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumWriter.java,no
1.3.3,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherPartitioner.java,no
1.3.3,lang/java/avro/src/main/java/org/apache/avro/io/BufferedBinaryEncoder.java,no
1.3.3,lang/java/avro/src/main/java/org/apache/avro/reflect/FieldAccessUnsafe.java,no
1.3.3,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroSequenceFileInputFormat.java,no
1.3.3,lang/java/avro/src/main/java/org/apache/avro/data/ErrorBuilder.java,no
1.3.3,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileGetSchemaTool.java,yes
1.3.3,lang/java/avro/src/main/java/org/apache/avro/file/SeekableFileInput.java,no
1.3.3,lang/java/trevni/core/src/main/java/org/apache/trevni/BZip2Codec.java,no
1.3.3,lang/java/tools/src/main/java/org/apache/avro/tool/SchemaFingerprintTool.java,no
1.3.3,lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileInputFormat.java,no
1.3.3,lang/java/avro/src/main/java/org/apache/avro/io/DatumWriter.java,no
1.3.3,lang/java/mapred/src/main/java/org/apache/avro/mapred/DelegatingInputFormat.java,no
1.3.3,lang/java/avro/src/main/java/org/apache/avro/SchemaValidationException.java,no
1.3.3,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/mapreduce/AvroTrevniKeyRecordReader.java,no
1.3.3,lang/java/mapred/src/main/java/org/apache/avro/hadoop/io/AvroSequenceFile.java,no
1.3.3,lang/java/avro/src/main/java/org/apache/avro/message/RawMessageDecoder.java,no
1.3.3,lang/java/avro/src/main/java/org/apache/avro/Schema.java,no
1.3.3,lang/java/protobuf/src/main/java/org/apache/avro/protobuf/ProtobufDatumWriter.java,no
1.3.3,lang/java/trevni/core/src/main/java/org/apache/trevni/ValueType.java,no
1.3.3,lang/java/avro/src/main/java/org/apache/avro/util/SchemaUtil.java,no
1.3.3,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SchemaTask.java,no
1.3.3,lang/java/avro/src/main/java/org/apache/avro/io/JsonDecoder.java,no
1.3.3,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,no
1.3.3,lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericRequestor.java,no
1.3.3,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/IntegerHistogram.java,no
1.3.3,lang/java/trevni/core/src/main/java/org/apache/trevni/BlockDescriptor.java,no
1.3.3,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroKeyComparator.java,no
1.3.3,lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferOutputStream.java,no
1.3.3,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroKeyValueInputFormat.java,no
1.3.3,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecordBuilderBase.java,no
1.3.3,lang/java/ipc-jetty/src/main/java/org/apache/avro/ipc/jetty/StatsServer.java,no
1.3.3,lang/java/tools/src/main/java/org/apache/avro/tool/FromTextTool.java,no
1.3.3,lang/java/mapred/src/main/java/org/apache/avro/hadoop/io/AvroSerialization.java,no
1.3.3,lang/java/avro/src/main/java/org/apache/avro/UnresolvedUnionException.java,no
1.3.3,lang/java/avro/src/main/java/org/apache/avro/file/DeflateCodec.java,no
1.3.3,lang/java/mapred/src/main/java/org/apache/avro/hadoop/io/AvroDeserializer.java,no
1.3.3,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherMapRunner.java,no
1.3.3,lang/java/avro/src/main/java/org/apache/avro/file/Syncable.java,no
1.3.3,lang/java/avro/src/main/java/org/apache/avro/reflect/AvroDefault.java,no
1.3.3,doc/examples/mr-example/src/main/java/example/MapReduceAvroWordCount.java,no
1.3.3,lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.java,no
1.3.3,lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCPlugin.java,no
1.3.3,doc/examples/mr-example/src/main/java/example/GenerateData.java,no
1.3.3,lang/java/tools/src/main/java/org/apache/avro/tool/TrevniToJsonTool.java,no
1.3.3,lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader12.java,no
1.3.3,lang/java/compiler/src/main/java/org/apache/avro/compiler/idl/ResolvingVisitor.java,no
1.3.3,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/InduceMojo.java,no
1.3.3,lang/java/avro/src/main/java/org/apache/avro/reflect/AvroAliases.java,no
1.3.3,lang/java/avro/src/main/java/org/apache/avro/reflect/Nullable.java,no
1.3.3,lang/java/avro/src/main/java/org/apache/avro/SchemaParseException.java,no
1.3.3,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/Syncable.java,no
1.3.3,lang/java/avro/src/main/java/org/apache/avro/util/internal/ClassValueCache.java,no
1.3.3,lang/java/avro/src/main/java/org/apache/avro/reflect/FieldAccessor.java,no
1.3.3,lang/java/avro/src/main/java/org/apache/avro/reflect/Stringable.java,no
1.3.3,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileWriteTool.java,yes
1.3.3,lang/java/avro/src/main/java/org/apache/avro/file/CodecFactory.java,no
1.3.3,lang/java/avro/src/main/java/org/apache/avro/io/parsing/Parser.java,no
1.3.3,doc/examples/java-example/src/main/java/example/GenericMain.java,no
1.3.3,lang/java/compiler/src/main/java/org/apache/avro/compiler/schema/SchemaVisitor.java,no
1.3.3,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroMultipleInputs.java,no
1.3.3,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroOutputFormatBase.java,no
1.3.3,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/mapreduce/AvroTrevniKeyOutputFormat.java,no
1.3.3,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherReducer.java,no
1.3.3,lang/java/trevni/core/src/main/java/org/apache/trevni/Input.java,no
